,Unnamed: 0,id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location
6016,6016,6017,65048650,10/22/14 20:34,2014,2145 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V933401,IL,PAS,Chicago,IL,"2145 S HALSTED Chicago, IL"
6017,6017,6018,65281455,10/12/14 0:42,2014,1715 E MARQUETTE RD,3,CPD,940060,PARK/STAND ON BICYCLE PATH,R802783,IL,PAS,Chicago,IL,"1715 E MARQUETTE RD Chicago, IL"
6018,6018,6019,65281458,10/12/14 1:44,2014,1523 E MARQUETTE RD,3,CPD,940060,PARK/STAND ON BICYCLE PATH,S108914,IL,PAS,Chicago,IL,"1523 E MARQUETTE RD Chicago, IL"
6019,6019,6020,65315816,10/22/14 10:10,2014,300 N BRIAR,19,CPD,940060,PARK/STAND ON BICYCLE PATH,G617424,IL,PAS,Chicago,IL,"300 N BRIAR Chicago, IL"
6020,6020,6021,65088636,10/17/14 22:10,2014,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N334480,IL,PAS,Chicago,IL,"5353 W MADISON Chicago, IL"
6021,6021,6022,65141324,10/21/14 16:52,2014,7100 S ASHLAND,7,CPD,940060,PARK/STAND ON BICYCLE PATH,2203673,IN,TRK,Chicago,IL,"7100 S ASHLAND Chicago, IL"
6022,6022,6023,65215897,10/20/14 17:58,2014,5030 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S896651,IL,PAS,Chicago,IL,"5030 W MADISON Chicago, IL"
6023,6023,6024,65331740,10/17/14 8:16,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9980577,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6024,6024,6025,65331741,10/17/14 8:17,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,K615430,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6025,6025,6026,65331742,10/17/14 8:20,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9111220,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6026,6026,6027,65331743,10/17/14 8:21,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S841410,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6027,6027,6028,65331746,10/17/14 8:22,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V568796,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6028,6028,6029,65331747,10/17/14 8:23,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P484104,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6029,6029,6030,65331748,10/17/14 8:24,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8578958,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6030,6030,6031,65331750,10/17/14 8:25,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P974240,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6031,6031,6032,65403015,10/17/14 19:13,2014,5411 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,BTK3681,TX,PAS,Chicago,IL,"5411 W MADISON Chicago, IL"
6032,6032,6033,65403265,10/21/14 21:45,2014,5337 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V493513,IL,PAS,Chicago,IL,"5337 W MADISON Chicago, IL"
6033,6033,6034,65403269,10/22/14 18:25,2014,58111 W MADISON AV,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P727103,IL,PAS,Chicago,IL,"58111 W MADISON AV Chicago, IL"
6034,6034,6035,65281463,10/18/14 1:48,2014,1132 E MARQUETTE RD,3,CPD,940060,PARK/STAND ON BICYCLE PATH,H713261,IL,PAS,Chicago,IL,"1132 E MARQUETTE RD Chicago, IL"
6035,6035,6036,65374512,10/27/14 13:02,2014,1162 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R864472,IL,PAS,Chicago,IL,"1162 S WABASH Chicago, IL"
6036,6036,6037,65374513,10/27/14 13:05,2014,1158 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,K647037,IL,PAS,Chicago,IL,"1158 S WABASH Chicago, IL"
6037,6037,6038,65374514,10/27/14 13:05,2014,1132 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,A739999,IL,PAS,Chicago,IL,"1132 S WABASH Chicago, IL"
6038,6038,6039,65212226,10/26/14 17:20,2014,5411 W MADISON AV,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S937697,IL,PAS,Chicago,IL,"5411 W MADISON AV Chicago, IL"
6039,6039,6040,65215899,10/25/14 14:31,2014,5407 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P252730,IL,PAS,Chicago,IL,"5407 W MADISON Chicago, IL"
6040,6040,6041,65402371,10/18/14 14:16,2014,5409 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S722833,IL,PAS,Chicago,IL,"5409 W MADISON Chicago, IL"
6041,6041,6042,65402576,10/24/14 11:02,2014,4804 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S226248,IL,PAS,Chicago,IL,"4804 W LAKE ST Chicago, IL"
6042,6042,6043,65402577,10/24/14 11:05,2014,4757 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N930095,IL,PAS,Chicago,IL,"4757 W LAKE ST Chicago, IL"
6043,6043,6044,65402579,10/24/14 11:08,2014,4753 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,K721218,IL,PAS,Chicago,IL,"4753 W LAKE ST Chicago, IL"
6044,6044,6045,65402580,10/24/14 11:11,2014,4747 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R473508,IL,PAS,Chicago,IL,"4747 W LAKE ST Chicago, IL"
6045,6045,6046,65402581,10/24/14 11:15,2014,4731 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,SCAZEKI,IL,PAS,Chicago,IL,"4731 W LAKE ST Chicago, IL"
6046,6046,6047,65402582,10/24/14 11:18,2014,4729 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V518662,IL,PAS,Chicago,IL,"4729 W LAKE ST Chicago, IL"
6047,6047,6048,65402583,10/24/14 11:21,2014,4749 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R507418,IL,PAS,Chicago,IL,"4749 W LAKE ST Chicago, IL"
6048,6048,6049,65403044,10/24/14 16:49,2014,5337 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,A228617,IL,PAS,Chicago,IL,"5337 W MADISON Chicago, IL"
6049,6049,6050,65214575,10/29/14 13:47,2014,5409 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,650R810,IL,PAS,Chicago,IL,"5409 W MADISON Chicago, IL"
6050,6050,6051,65237779,10/26/14 22:45,2014,3841 W MONROE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K658010,IL,PAS,Chicago,IL,"3841 W MONROE Chicago, IL"
6051,6051,6052,65376605,10/26/14 12:57,2014,3931 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H584854,IL,PAS,Chicago,IL,"3931 W LAKE Chicago, IL"
6052,6052,6053,65377901,10/24/14 11:37,2014,4032 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V158785,IL,PAS,Chicago,IL,"4032 W MADISON Chicago, IL"
6053,6053,6054,65378341,10/25/14 13:24,2014,4034 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V596035,IL,PAS,Chicago,IL,"4034 W MADISON Chicago, IL"
6054,6054,6055,64869942,10/30/14 8:30,2014,1140 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,A254624,IL,PAS,Chicago,IL,"1140 S WABASH Chicago, IL"
6055,6055,6056,64869943,10/30/14 8:30,2014,1138 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,N186691,IL,PAS,Chicago,IL,"1138 S WABASH Chicago, IL"
6056,6056,6057,64869944,10/30/14 8:30,2014,1132 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,L575920,IL,PAS,Chicago,IL,"1132 S WABASH Chicago, IL"
6057,6057,6058,65354625,11/3/14 4:57,2014,2953 W MARQUETTE,8,CPD,940060,PARK/STAND ON BICYCLE PATH,V147164,IL,PAS,Chicago,IL,"2953 W MARQUETTE Chicago, IL"
6058,6058,6059,65330492,10/31/14 11:33,2014,70 E GRAND,18,CPD,940060,PARK/STAND ON BICYCLE PATH,3269TX,IL,PAS,Chicago,IL,"70 E GRAND Chicago, IL"
6059,6059,6060,65185969,11/3/14 11:22,2014,2555 N ELSTON AVE,14,CPD,940060,PARK/STAND ON BICYCLE PATH,N522636,IL,PAS,Chicago,IL,"2555 N ELSTON AVE Chicago, IL"
6060,6060,6061,65047684,11/6/14 21:58,2014,2145 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H971836,IL,PAS,Chicago,IL,"2145 S HALSTED ST Chicago, IL"
6061,6061,6062,65197999,11/8/14 11:28,2014,821 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P579550,IL,PAS,Chicago,IL,"821 E OAKWOOD Chicago, IL"
6062,6062,6063,65374071,11/7/14 21:00,2014,1130 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,AF1LOV,MO,PAS,Chicago,IL,"1130 S WABASH Chicago, IL"
6063,6063,6064,65386785,11/6/14 12:53,2014,70 E GRAND,18,CPD,940060,PARK/STAND ON BICYCLE PATH,4447TX,IL,TXI,Chicago,IL,"70 E GRAND Chicago, IL"
6064,6064,6065,64870452,11/11/14 12:12,2014,1134 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,K686546,IL,PAS,Chicago,IL,"1134 S WABASH Chicago, IL"
6065,6065,6066,64870453,11/11/14 12:15,2014,1134 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,R982679,IL,PAS,Chicago,IL,"1134 S WABASH Chicago, IL"
6066,6066,6067,65404133,11/8/14 17:57,2014,5457 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,H972448,IL,PAS,Chicago,IL,"5457 W MADISON Chicago, IL"
6067,6067,6068,65404134,11/9/14 17:42,2014,5333 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V956361,IL,PAS,Chicago,IL,"5333 W MADISON Chicago, IL"
6068,6068,6069,65404333,11/6/14 13:03,2014,4801 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L643013,IL,PAS,Chicago,IL,"4801 W LAKE ST Chicago, IL"
6069,6069,6070,65404334,11/6/14 13:06,2014,4757 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,H584839,IL,PAS,Chicago,IL,"4757 W LAKE ST Chicago, IL"
6070,6070,6071,65404335,11/6/14 13:09,2014,4749 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R473508,IL,PAS,Chicago,IL,"4749 W LAKE ST Chicago, IL"
6071,6071,6072,65404336,11/6/14 13:11,2014,4747 W LAKE ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N233972,IL,PAS,Chicago,IL,"4747 W LAKE ST Chicago, IL"
6072,6072,6073,65404542,11/8/14 18:10,2014,5154 W MADISON AVE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V581582,IL,PAS,Chicago,IL,"5154 W MADISON AVE Chicago, IL"
6073,6073,6074,65404543,11/8/14 18:15,2014,5409 W MADISON AVE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R361302,IL,PAS,Chicago,IL,"5409 W MADISON AVE Chicago, IL"
6074,6074,6075,65386688,11/9/14 10:19,2014,1253 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,BDK1IP,IL,CPM,Chicago,IL,"1253 N WELLS Chicago, IL"
6075,6075,6076,65404129,11/7/14 17:28,2014,4818 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,H706672,IL,PAS,Chicago,IL,"4818 W WASHINGTON Chicago, IL"
6076,6076,6077,65404130,11/7/14 17:28,2014,4820 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S414134,IL,PAS,Chicago,IL,"4820 W WASHINGTON Chicago, IL"
6077,6077,6078,65404937,11/6/14 17:55,2014,5355 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V528017,IL,PAS,Chicago,IL,"5355 W MADISON Chicago, IL"
6078,6078,6079,65404957,11/12/14 18:30,2014,5457 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,H462449,IL,PAS,Chicago,IL,"5457 W MADISON Chicago, IL"
6079,6079,6080,65405355,11/6/14 17:43,2014,5415 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V848970,IL,PAS,Chicago,IL,"5415 W MADISON Chicago, IL"
6080,6080,6081,64885800,11/13/14 19:07,2014,8754 S VINCENNS,22,CPD,940060,PARK/STAND ON BICYCLE PATH,S132321,IL,PAS,Chicago,IL,"8754 S VINCENNS Chicago, IL"
6081,6081,6082,65376567,11/3/14 7:30,2014,4747 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R505985,IL,PAS,Chicago,IL,"4747 W LAKE ST Chicago, IL"
6082,6082,6083,65376569,11/3/14 7:32,2014,4757 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N171907,IL,PAS,Chicago,IL,"4757 W LAKE Chicago, IL"
6083,6083,6084,65377923,11/6/14 12:43,2014,4222 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E148084,IL,PAS,Chicago,IL,"4222 W MADISON Chicago, IL"
6084,6084,6085,65377926,11/8/14 12:35,2014,4019 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V743793,IL,PAS,Chicago,IL,"4019 W MADISON Chicago, IL"
6085,6085,6086,64699284,11/13/14 17:50,2014,2933 E 100 ST,4,CPD,940060,PARK/STAND ON BICYCLE PATH,2487819,IL,PAS,Chicago,IL,"2933 E 100 ST Chicago, IL"
6086,6086,6087,64831879,11/15/14 20:35,2014,2139 S STATE ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V884300,IL,PAS,Chicago,IL,"2139 S STATE ST Chicago, IL"
6087,6087,6088,65056274,11/13/14 9:27,2014,1376 W HUBBARD,12,CPD,940060,PARK/STAND ON BICYCLE PATH,K808514,IL,PAS,Chicago,IL,"1376 W HUBBARD Chicago, IL"
6088,6088,6089,65056275,11/13/14 9:28,2014,1376 W HUBBARD,12,CPD,940060,PARK/STAND ON BICYCLE PATH,27093TB,IL,TRK,Chicago,IL,"1376 W HUBBARD Chicago, IL"
6089,6089,6090,65116050,11/16/14 7:24,2014,312 S DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N826219,IL,PAS,Chicago,IL,"312 S DEARBORN Chicago, IL"
6090,6090,6091,65172153,11/9/14 21:50,2014,1159 S CANAL,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V652658,IL,PAS,Chicago,IL,"1159 S CANAL Chicago, IL"
6091,6091,6092,65437006,11/14/14 15:10,2014,2126 W AUGUSTA,12,CPD,940060,PARK/STAND ON BICYCLE PATH,S233719,IL,PAS,Chicago,IL,"2126 W AUGUSTA Chicago, IL"
6092,6092,6093,65379085,11/10/14 15:00,2014,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V156056,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL"
6093,6093,6094,65379087,11/11/14 12:00,2014,5319 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V727939,IL,PAS,Chicago,IL,"5319 W MADISON Chicago, IL"
6094,6094,6095,65379875,11/9/14 12:20,2014,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V598981,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL"
6095,6095,6096,65405796,11/9/14 22:21,2014,4129 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,23534HB,IL,TRK,Chicago,IL,"4129 W MADISON Chicago, IL"
6096,6096,6097,65405798,11/9/14 10:23,2014,4123 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,K586624,IL,PAS,Chicago,IL,"4123 W MADISON Chicago, IL"
6097,6097,6098,65409283,11/15/14 17:45,2014,5457 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V260752,IL,PAS,Chicago,IL,"5457 W MADISON ST Chicago, IL"
6098,6098,6099,65434950,11/16/14 12:32,2014,1559 N MILWAUKEE AVE,14,CPD,940060,PARK/STAND ON BICYCLE PATH,DL007FE,IL,DLC,Chicago,IL,"1559 N MILWAUKEE AVE Chicago, IL"
6099,6099,6100,65117494,11/2/14 1:23,2014,2109 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V681086,IL,PAS,Chicago,IL,"2109 S WABASH Chicago, IL"
6100,6100,6101,65172147,11/2/14 4:38,2014,1159 S CANAL,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V691356,IL,PAS,Chicago,IL,"1159 S CANAL Chicago, IL"
6101,6101,6102,65373713,10/26/14 16:04,2014,1353 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V451224,IL,PAS,Chicago,IL,"1353 S WABASH Chicago, IL"
6102,6102,6103,65373714,10/26/14 16:15,2014,20 E HARRISON,1,CPD,940060,PARK/STAND ON BICYCLE PATH,S865093,IL,PAS,Chicago,IL,"20 E HARRISON Chicago, IL"
6103,6103,6104,65403067,10/31/14 19:07,2014,5335 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S497607,IL,PAS,Chicago,IL,"5335 W MADISON Chicago, IL"
6104,6104,6105,65331753,10/28/14 8:27,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S470959,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6105,6105,6106,65331758,10/30/14 8:15,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S763922,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6106,6106,6107,65377905,10/31/14 12:03,2014,4036 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V354359,IL,PAS,Chicago,IL,"4036 W MADISON Chicago, IL"
6107,6107,6108,65377906,10/31/14 12:04,2014,4036 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S925128,IL,PAS,Chicago,IL,"4036 W MADISON Chicago, IL"
6108,6108,6109,65377907,10/31/14 12:19,2014,4021 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L641270,IL,PAS,Chicago,IL,"4021 W MADISON Chicago, IL"
6109,6109,6110,65377914,11/1/14 12:48,2014,4234 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S224890,IL,PAS,Chicago,IL,"4234 W MADISON Chicago, IL"
6110,6110,6111,65210217,11/3/14 19:02,2014,4913 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R404411,IL,PAS,Chicago,IL,"4913 W MADISON Chicago, IL"
6111,6111,6112,65241746,11/3/14 21:37,2014,831 S INDEPENDENCE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V728323,IL,PAS,Chicago,IL,"831 S INDEPENDENCE Chicago, IL"
6112,6112,6113,65386274,11/3/14 8:21,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V445132,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6113,6113,6114,65386275,11/3/14 8:23,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P484101,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6114,6114,6115,65386276,11/3/14 8:24,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A773848,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6115,6115,6116,65404023,11/2/14 19:20,2014,5140 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P608370,IL,PAS,Chicago,IL,"5140 W MADISON ST Chicago, IL"
6116,6116,6117,65404969,11/17/14 18:09,2014,5412 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,K734005,IL,PAS,Chicago,IL,"5412 W MADISON Chicago, IL"
6117,6117,6118,65409289,11/18/14 18:30,2014,5138 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S944672,IL,PAS,Chicago,IL,"5138 W MADISON ST Chicago, IL"
6118,6118,6119,64593522,11/19/14 14:40,2014,1515 N WELLS,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V250156,IL,PAS,Chicago,IL,"1515 N WELLS Chicago, IL"
6119,6119,6120,65146873,11/21/14 18:13,2014,754 N MARQUETTE,7,CPD,940060,PARK/STAND ON BICYCLE PATH,E148082,IL,PAS,Chicago,IL,"754 N MARQUETTE Chicago, IL"
6120,6120,6121,65368581,11/23/14 12:40,2014,10 E 18TH ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V527303,MI,TRK,Chicago,IL,"10 E 18TH ST Chicago, IL"
6121,6121,6122,65368582,11/23/14 12:44,2014,10 E 18TH ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,5657267,IL,PAS,Chicago,IL,"10 E 18TH ST Chicago, IL"
6122,6122,6123,65368583,11/23/14 12:45,2014,10 E 18TH ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,B707384,IL,PAS,Chicago,IL,"10 E 18TH ST Chicago, IL"
6123,6123,6124,65370264,11/15/14 21:14,2014,2139 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,E195896,IL,PAS,Chicago,IL,"2139 S STATE Chicago, IL"
6124,6124,6125,65370792,11/21/14 13:26,2014,2038 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V722929,IL,PAS,Chicago,IL,"2038 S STATE Chicago, IL"
6125,6125,6126,65401703,11/19/14 23:40,2014,4953 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,BXM9358,GA,PAS,Chicago,IL,"4953 W WASHINGTON Chicago, IL"
6126,6126,6127,65403466,11/20/14 20:28,2014,4821 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V523286,IL,PAS,Chicago,IL,"4821 W WASHINGTON Chicago, IL"
6127,6127,6128,65404504,11/17/14 21:20,2014,4422 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V530136,IL,PAS,Chicago,IL,"4422 W MADISON Chicago, IL"
6128,6128,6129,65210070,11/21/14 19:10,2014,4545 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,H116283,IL,PAS,Chicago,IL,"4545 N BROADWAY Chicago, IL"
6129,6129,6130,65388483,11/20/14 8:41,2014,1231 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,08793F,IL,PAS,Chicago,IL,"1231 N HALSTED Chicago, IL"
6130,6130,6131,65404978,11/22/14 19:05,2014,5144 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R980368,IL,PAS,Chicago,IL,"5144 W MADISON Chicago, IL"
6131,6131,6132,65409302,11/21/14 21:00,2014,5405 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V840737,IL,PAS,Chicago,IL,"5405 W MADISON ST Chicago, IL"
6132,6132,6133,65381981,11/23/14 10:14,2014,4117 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S113326,IL,PAS,Chicago,IL,"4117 W MADISON Chicago, IL"
6133,6133,6134,65381982,11/23/14 13:49,2014,4019 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V147201,IL,PAS,Chicago,IL,"4019 W MADISON Chicago, IL"
6134,6134,6135,65409304,11/24/14 15:20,2014,5138 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V840722,IL,PAS,Chicago,IL,"5138 W MADISON ST Chicago, IL"
6135,6135,6136,65409306,11/24/14 15:40,2014,5130 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V141709,IL,PAS,Chicago,IL,"5130 W MADISON ST Chicago, IL"
6136,6136,6137,65409308,11/24/14 17:45,2014,5439 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,3383719,IL,PAS,Chicago,IL,"5439 W MADISON ST Chicago, IL"
6137,6137,6138,65374316,11/25/14 15:35,2014,2114 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6604518,IL,PAS,Chicago,IL,"2114 S STATE Chicago, IL"
6138,6138,6139,65404989,11/25/14 18:30,2014,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S495175,IL,PAS,Chicago,IL,"5353 W MADISON Chicago, IL"
6139,6139,6140,65405373,11/25/14 19:08,2014,5337 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L115997,IL,PAS,Chicago,IL,"5337 W MADISON Chicago, IL"
6140,6140,6141,65412441,11/26/14 18:32,2014,4831 W DIVERSEY,25,CPD,940060,PARK/STAND ON BICYCLE PATH,A294910,IL,PAS,Chicago,IL,"4831 W DIVERSEY Chicago, IL"
6141,6141,6142,65210071,11/21/14 19:13,2014,4545 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,3636TX,IL,TXI,Chicago,IL,"4545 N BROADWAY Chicago, IL"
6142,6142,6143,65271850,11/27/14 17:55,2014,2112 S ARCHER AVE,9,CPD,940060,PARK/STAND ON BICYCLE PATH,S622905,IL,PAS,Chicago,IL,"2112 S ARCHER AVE Chicago, IL"
6143,6143,6144,65258436,12/2/14 18:21,2014,1222 S INDEPENDENCE,10,CPD,940060,PARK/STAND ON BICYCLE PATH,HONYBNY,IL,PAS,Chicago,IL,"1222 S INDEPENDENCE Chicago, IL"
6144,6144,6145,65382038,11/27/14 10:51,2014,4758 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,4464862,IL,PAS,Chicago,IL,"4758 W LAKE Chicago, IL"
6145,6145,6146,65426725,11/22/14 0:36,2014,1115 E MARQUETTE RD,3,CPD,940060,PARK/STAND ON BICYCLE PATH,448XRH,FL,PAS,Chicago,IL,"1115 E MARQUETTE RD Chicago, IL"
6146,6146,6147,65409378,11/22/14 12:37,2014,5408 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P507664,IL,PAS,Chicago,IL,"5408 W MADISON Chicago, IL"
6147,6147,6148,65409379,11/22/14 12:37,2014,5406 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V205988,IL,PAS,Chicago,IL,"5406 W MADISON Chicago, IL"
6148,6148,6149,65358098,11/23/14 14:01,2014,2951 N KEDZIE,14,CPD,940060,PARK/STAND ON BICYCLE PATH,N978883,IL,PAS,Chicago,IL,"2951 N KEDZIE Chicago, IL"
6149,6149,6150,65389908,12/3/14 19:03,2014,9150 S VINCENNES,22,CPD,940060,PARK/STAND ON BICYCLE PATH,P234399,IL,PAS,Chicago,IL,"9150 S VINCENNES Chicago, IL"
6150,6150,6151,65403472,12/4/14 15:30,2014,5042 W MADISON AVE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P315791,IL,PAS,Chicago,IL,"5042 W MADISON AVE Chicago, IL"
6151,6151,6152,65440370,12/4/14 17:10,2014,410 S MORGAN,12,CPD,940060,PARK/STAND ON BICYCLE PATH,HG72775,IL,PAS,Chicago,IL,"410 S MORGAN Chicago, IL"
